:START_ID(HAPLOTYPE),:END_ID(HAPLOTYPE),:TYPE
23980,1659,TOP
23980,1631,TOP
23980,1640,TOP
23980,1658,TOP
23980,1636,TOP
23980,1654,TOP
23981,1634,TOP
23981,1633,TOP
23981,1632,TOP
23981,1652,TOP
23982,1637,TOP
23983,1657,TOP
23983,1656,TOP
23983,1642,TOP
23983,1653,TOP
23983,1647,TOP
23984,1646,TOP
23984,1644,TOP
23984,1645,TOP
23984,1648,TOP
23984,1643,TOP
23985,1661,TOP
23985,4300,TOP
23985,4301,TOP
23985,1660,TOP
23986,1781,TOP
23986,1662,TOP
23987,1663,TOP
23988,1782,TOP
23988,1664,TOP
23989,1812,TOP
23989,1670,TOP
23989,1803,TOP
23990,2644,TOP
23990,2642,TOP
23990,2648,TOP
23990,1676,TOP
23990,2640,TOP
23990,2377,TOP
23990,2654,TOP
23990,2639,TOP
23990,1679,TOP
23990,2647,TOP
23990,2641,TOP
23990,2380,TOP
23990,2379,TOP
23990,1677,TOP
23990,1671,TOP
23991,1672,TOP
23992,3828,TOP
23992,1673,TOP
23992,3829,TOP
23993,1674,TOP
23994,1675,TOP
23995,1680,TOP
23995,2378,TOP
23995,2646,TOP
23995,2381,TOP
23996,3830,TOP
23996,1681,TOP
23997,1804,TOP
23997,1682,TOP
23997,1805,TOP
23997,1813,TOP
23998,1683,TOP
23999,1697,TOP
23999,1701,TOP
23999,1700,TOP
23999,1699,TOP
23999,1684,TOP
23999,1698,TOP
23999,1693,TOP
23999,1696,TOP
24000,1688,TOP
24000,1690,TOP
24000,1685,TOP
24001,1687,TOP
24002,1695,TOP
24002,1694,TOP
24003,4460,TOP
24003,1707,TOP
24004,1744,TOP
24004,1743,TOP
24004,1710,TOP
24005,1715,TOP
24005,1716,TOP
24005,1712,TOP
24006,1713,TOP
24006,1858,TOP
24006,1728,TOP
24006,2703,TOP
24007,1714,TOP
24007,1718,TOP
24007,1738,TOP
24007,1732,TOP
24008,1717,TOP
24008,1741,TOP
24009,1724,TOP
24010,1725,TOP
24011,1726,TOP
24011,1745,TOP
24012,2912,TOP
24012,1731,TOP
24012,2911,TOP
24013,1742,TOP
24014,1750,TOP
24014,1755,TOP
24015,1754,TOP
24015,1751,TOP
24016,1752,TOP
24016,1753,TOP
24017,1756,TOP
24017,2142,TOP
24017,2139,TOP
24018,1757,TOP
24018,2140,TOP
24019,1758,TOP
24019,2141,TOP
24020,1767,TOP
24020,1761,TOP
24020,1765,TOP
24020,1762,TOP
24020,1766,TOP
24020,1818,TOP
24020,1763,TOP
24020,1800,TOP
24020,1764,TOP
24021,1768,TOP
24021,1773,TOP
24021,4722,TOP
24021,1771,TOP
24021,1772,TOP
24021,4723,TOP
24021,4724,TOP
24022,1769,TOP
24022,1774,TOP
24023,1770,TOP
24024,1937,TOP
24024,1777,TOP
24025,1788,TOP
24025,1778,TOP
24025,3731,TOP
24025,1785,TOP
24025,3984,TOP
24026,1779,TOP
24027,2152,TOP
24027,2153,TOP
24027,1780,TOP
24028,3544,TOP
24028,1787,TOP
24028,3548,TOP
24028,1783,TOP
24029,1784,TOP
24030,5038,TOP
24030,1786,TOP
24031,1790,TOP
24031,1789,TOP
24031,1823,TOP
24032,1791,TOP
24032,1792,TOP
24033,1825,TOP
24033,5032,TOP
24033,1827,TOP
24034,1828,TOP
24035,1832,TOP
24035,1838,TOP
24035,1830,TOP
24036,1831,TOP
24037,1833,TOP
24038,1834,TOP
24039,1835,TOP
24040,1836,TOP
24040,1837,TOP
24041,1844,TOP
24041,1842,TOP
24041,1839,TOP
24041,1840,TOP
24042,1853,TOP
24042,1854,TOP
24042,1846,TOP
24043,1850,TOP
24043,1851,TOP
24044,1855,TOP
24045,3134,TOP
24045,1859,TOP
24045,2564,TOP
24045,2562,TOP
24045,2565,TOP
24045,1857,TOP
24045,3135,TOP
24045,3133,TOP
24045,2561,TOP
24045,2563,TOP
24045,2560,TOP
24045,3136,TOP
24046,1860,TOP
24047,1866,TOP
24047,1864,TOP
24048,1865,TOP
24048,1867,TOP
24049,1876,TOP
24049,1871,TOP
24050,1872,TOP
24050,1877,TOP
24051,4021,TOP
24051,4264,TOP
24051,3688,TOP
24051,3630,TOP
24051,1903,TOP
24051,3681,TOP
24051,3627,TOP
24051,4903,TOP
24051,2113,TOP
24051,1889,TOP
24051,3685,TOP
24051,4263,TOP
24051,1906,TOP
24051,1905,TOP
24051,4024,TOP
24051,3621,TOP
24051,3686,TOP
24051,4261,TOP
24051,3683,TOP
24051,4262,TOP
24051,3690,TOP
24051,3628,TOP
24051,4260,TOP
24051,1904,TOP
24052,4935,TOP
24052,1890,TOP
24052,1898,TOP
24052,1901,TOP
24052,4050,TOP
24052,1893,TOP
24052,1891,TOP
24052,1896,TOP
24053,1897,TOP
24053,4936,TOP
24053,4051,TOP
24053,1894,TOP
24053,1902,TOP
24053,1892,TOP
24054,4049,TOP
24054,1900,TOP
24054,1899,TOP
24054,1895,TOP
24055,1910,TOP
24056,2471,TOP
24056,2474,TOP
24056,2472,TOP
24056,4303,TOP
24056,2470,TOP
24056,2269,TOP
24056,1913,TOP
24056,2465,TOP
24056,2473,TOP
24056,2476,TOP
24056,2475,TOP
24056,4693,TOP
24057,4408,TOP
24057,3155,TOP
24057,4040,TOP
24057,1916,TOP
24057,4409,TOP
24058,1926,TOP
24058,1923,TOP
24059,1924,TOP
24059,1929,TOP
24060,1927,TOP
24060,1932,TOP
24061,2579,TOP
24061,1944,TOP
24061,3022,TOP
24061,1933,TOP
24061,1935,TOP
24062,1936,TOP
24062,2988,TOP
24063,2130,TOP
24063,1940,TOP
24064,1953,TOP
24064,1979,TOP
24064,1952,TOP
24064,1950,TOP
24064,1974,TOP
24064,1975,TOP
24064,1946,TOP
24064,1951,TOP
24065,1978,TOP
24065,1947,TOP
24066,1948,TOP
24066,1956,TOP
24067,2290,TOP
24067,1949,TOP
24067,1955,TOP
24067,2293,TOP
24067,2306,TOP
24067,2296,TOP
24068,1959,TOP
24068,1954,TOP
24068,1963,TOP
24068,1960,TOP
24068,1957,TOP
24068,1962,TOP
24068,1961,TOP
24069,2304,TOP
24069,2302,TOP
24069,1958,TOP
24069,2303,TOP
24069,2301,TOP
24069,2315,TOP
24070,1967,TOP
24070,1964,TOP
24071,1966,TOP
24071,1965,TOP
24072,1968,TOP
24072,1971,TOP
24073,1970,TOP
24073,1969,TOP
24074,3578,TOP
24074,3581,TOP
24074,3441,TOP
24074,1986,TOP
24074,3576,TOP
24074,3582,TOP
24074,2003,TOP
24074,1988,TOP
24074,2000,TOP
24074,3562,TOP
24075,3583,TOP
24075,3563,TOP
24075,1989,TOP
24075,2002,TOP
24075,3579,TOP
24075,3440,TOP
24075,2001,TOP
24075,3577,TOP
24075,3580,TOP
24075,1987,TOP
24076,1990,TOP
24077,1991,TOP
24078,1992,TOP
24079,1993,TOP
24080,1994,TOP
24081,1995,TOP
24082,1996,TOP
24083,1997,TOP
24084,1998,TOP
24085,1999,TOP
24086,2009,TOP
24087,2010,TOP
24088,2011,TOP
24089,2014,TOP
24089,2016,TOP
24090,2015,TOP
24090,2017,TOP
24091,2018,TOP
24091,2020,TOP
24092,2021,TOP
24092,2019,TOP
24093,2022,TOP
24093,3259,TOP
24093,2024,TOP
24093,3258,TOP
24093,2023,TOP
24093,3263,TOP
24093,3275,TOP
24094,3262,TOP
24094,3268,TOP
24094,3264,TOP
24094,3270,TOP
24094,3261,TOP
24094,2025,TOP
24094,3260,TOP
24095,3265,TOP
24095,2026,TOP
24096,2029,TOP
24096,2030,TOP
24096,3253,TOP
24096,3254,TOP
24096,2028,TOP
24096,2034,TOP
24096,3255,TOP
24096,3256,TOP
24096,2027,TOP
24097,2044,TOP
24098,2121,TOP
24098,2122,TOP
24098,2119,TOP
24098,2125,TOP
24098,2120,TOP
24098,2051,TOP
24098,2047,TOP
24098,2134,TOP
24098,2116,TOP
24098,2050,TOP
24099,2132,TOP
24099,2131,TOP
24099,2049,TOP
24099,2133,TOP
24099,2118,TOP
24100,2074,TOP
24100,2064,TOP
24101,2068,TOP
24101,2070,TOP
24101,2067,TOP
24101,2069,TOP
24102,2092,TOP
24103,2093,TOP
24104,2094,TOP
24105,2095,TOP
24106,3497,TOP
24106,2104,TOP
24106,2358,TOP
24106,3496,TOP
24106,2105,TOP
24106,2103,TOP
24106,2106,TOP
24106,2101,TOP
24107,2365,TOP
24107,2362,TOP
24107,2363,TOP
24107,2367,TOP
24107,2359,TOP
24107,2361,TOP
24107,3982,TOP
24107,2102,TOP
24107,2366,TOP
24107,2360,TOP
24107,2364,TOP
24107,3983,TOP
24108,2107,TOP
24108,2109,TOP
24108,2110,TOP
24109,3792,TOP
24109,2143,TOP
24110,2145,TOP
24110,2148,TOP
24111,2150,TOP
24111,5047,TOP
24111,3319,TOP
24111,3317,TOP
24111,2146,TOP
24111,5048,TOP
24112,2149,TOP
24112,2147,TOP
24113,2151,TOP
24114,2155,TOP
24114,2157,TOP
24114,2154,TOP
24114,3831,TOP
24114,3832,TOP
24114,2158,TOP
24114,2160,TOP
24114,2513,TOP
24114,3833,TOP
24115,2184,TOP
24115,2181,TOP
24116,3120,TOP
24116,2185,TOP
24116,3767,TOP
24117,2186,TOP
24117,3768,TOP
24117,3121,TOP
24118,2187,TOP
24119,2420,TOP
24119,2434,TOP
24119,2432,TOP
24119,2439,TOP
24119,2437,TOP
24119,2441,TOP
24119,2424,TOP
24119,2431,TOP
24119,2417,TOP
24119,2189,TOP
24119,2435,TOP
24119,2442,TOP
24119,2433,TOP
24119,2194,TOP
24120,2196,TOP
24120,3157,TOP
24120,3160,TOP
24120,3168,TOP
24120,3175,TOP
24120,3172,TOP
24120,3176,TOP
24120,3174,TOP
24120,2195,TOP
24120,3170,TOP
24120,2190,TOP
24120,3173,TOP
24120,3177,TOP
24120,3171,TOP
24120,3161,TOP
24120,3169,TOP
24120,3163,TOP
24121,2193,TOP
24121,2192,TOP
24122,2198,TOP
24122,2197,TOP
24123,2200,TOP
24124,2201,TOP
24125,2734,TOP
24125,2728,TOP
24125,2724,TOP
24125,2202,TOP
24125,2207,TOP
24125,2726,TOP
24125,2732,TOP
24125,2720,TOP
24125,2209,TOP
24125,2730,TOP
24125,2205,TOP
24126,2203,TOP
24126,3629,TOP
24126,4027,TOP
24127,2727,TOP
24127,2735,TOP
24127,2206,TOP
24127,2204,TOP
24127,2731,TOP
24127,2729,TOP
24127,2721,TOP
24127,2208,TOP
24127,2210,TOP
24127,2725,TOP
24127,2733,TOP
24128,3340,TOP
24128,2211,TOP
24128,4200,TOP
24129,2407,TOP
24129,2214,TOP
24129,2402,TOP
24130,2216,TOP
24131,2232,TOP
24131,2239,TOP
24131,2233,TOP
24131,2230,TOP
24131,2220,TOP
24131,2227,TOP
24131,2236,TOP
24131,2219,TOP
24131,2217,TOP
24131,2231,TOP
24132,2226,TOP
24132,2225,TOP
24133,2228,TOP
24133,2229,TOP
24134,2247,TOP
24134,2250,TOP
24134,2234,TOP
24135,2238,TOP
24135,2237,TOP
24135,2248,TOP
24135,2240,TOP
24135,2235,TOP
24135,2246,TOP
24136,2253,TOP
24136,2241,TOP
24136,2249,TOP
24136,2244,TOP
24136,2245,TOP
24136,2242,TOP
24137,2252,TOP
24137,2243,TOP
24137,2251,TOP
24138,2254,TOP
24139,2255,TOP
24140,2261,TOP
24140,2256,TOP
24140,2257,TOP
24140,2259,TOP
24141,2260,TOP
24142,2677,TOP
24142,2262,TOP
24142,2679,TOP
24143,2266,TOP
24144,2267,TOP
24145,2268,TOP
24146,2271,TOP
24147,3966,TOP
24147,3337,TOP
24147,2285,TOP
24147,4198,TOP
24147,3338,TOP
24148,2291,TOP
24148,2288,TOP
24148,2294,TOP
24148,2286,TOP
24148,2287,TOP
24148,2292,TOP
24149,2295,TOP
24150,2326,TOP
24150,2299,TOP
24150,2307,TOP
24151,2322,TOP
24151,2325,TOP
24151,2323,TOP
24152,2620,TOP
24152,2328,TOP
24152,2327,TOP
24153,2330,TOP
24153,2335,TOP
24154,2332,TOP
24154,3997,TOP
24154,2334,TOP
24154,4270,TOP
24155,2333,TOP
24156,2336,TOP
24157,4591,TOP
24157,2337,TOP
24157,2338,TOP
24158,2419,TOP
24158,2422,TOP
24158,2428,TOP
24158,2423,TOP
24158,2339,TOP
24158,2425,TOP
24158,2427,TOP
24159,2429,TOP
24159,2340,TOP
24159,2426,TOP
24159,2413,TOP
24159,2430,TOP
24159,2416,TOP
24160,2341,TOP
24160,2438,TOP
24160,2415,TOP
24160,2414,TOP
24160,2421,TOP
24160,2418,TOP
24160,2436,TOP
24160,2440,TOP
24161,3739,TOP
24161,2342,TOP
24161,2343,TOP
24162,4349,TOP
24162,4350,TOP
24162,4341,TOP
24162,4351,TOP
24162,2345,TOP
24162,2344,TOP
24163,2346,TOP
24163,2350,TOP
24163,3565,TOP
24164,2347,TOP
24164,3567,TOP
24164,2351,TOP
24165,2348,TOP
24166,2349,TOP
24167,2489,TOP
24167,2492,TOP
24167,2490,TOP
24167,2493,TOP
24167,2357,TOP
24167,2491,TOP
24168,2370,TOP
24168,2368,TOP
24168,2371,TOP
24169,2376,TOP
24169,2743,TOP
24170,2382,TOP
24170,2386,TOP
24170,2389,TOP
24171,2388,TOP
24171,2387,TOP
24171,2384,TOP
24172,5089,TOP
24172,4478,TOP
24172,2391,TOP
24172,5087,TOP
24172,5085,TOP
24172,2390,TOP
24172,5084,TOP
24173,2398,TOP
24173,2394,TOP
24173,2400,TOP
24173,2399,TOP
24173,2396,TOP
24173,2392,TOP
24174,2395,TOP
24174,2393,TOP
24174,2397,TOP
24175,2401,TOP
24176,2443,TOP
24176,2450,TOP
24176,2445,TOP
24176,2451,TOP
24176,2446,TOP
24177,2447,TOP
24178,2449,TOP
24179,2464,TOP
24179,4086,TOP
24179,4087,TOP
24180,2467,TOP
24180,2466,TOP
24181,2469,TOP
24181,2468,TOP
24182,2488,TOP
24182,4376,TOP
24182,2483,TOP
24183,4377,TOP
24183,2484,TOP
24184,2485,TOP
24185,4988,TOP
24185,2486,TOP
24185,4986,TOP
24185,4985,TOP
24185,4987,TOP
24186,2487,TOP
24187,2494,TOP
24187,2973,TOP
24187,2977,TOP
24187,2978,TOP
24188,2974,TOP
24188,2496,TOP
24189,2508,TOP
24189,2509,TOP
24189,2675,TOP
24189,2673,TOP
24189,4369,TOP
24189,2497,TOP
24189,2670,TOP
24189,4368,TOP
24189,4370,TOP
24189,2506,TOP
24189,2669,TOP
24189,2507,TOP
24189,2505,TOP
24189,2671,TOP
24190,2500,TOP
24190,3879,TOP
24190,3885,TOP
24190,3886,TOP
24190,3878,TOP
24190,2501,TOP
24190,3882,TOP
24190,3884,TOP
24191,2504,TOP
24191,2503,TOP
24192,2511,TOP
24193,2522,TOP
24193,3938,TOP
24193,3939,TOP
24194,2527,TOP
24194,2545,TOP
24195,2528,TOP
24195,2529,TOP
24195,2532,TOP
24195,2533,TOP
24196,2530,TOP
24196,2534,TOP
24196,2535,TOP
24196,2531,TOP
24197,2541,TOP
24197,2536,TOP
24197,2537,TOP
24197,2540,TOP
24198,2542,TOP
24198,2538,TOP
24198,2539,TOP
24198,2543,TOP
24199,2544,TOP
24199,2546,TOP
24200,2569,TOP
24200,3124,TOP
24200,3123,TOP
24200,2566,TOP
24201,4173,TOP
24201,2567,TOP
24201,4172,TOP
24201,2568,TOP
24202,2578,TOP
24202,2575,TOP
24203,2576,TOP
24204,2577,TOP
24205,2594,TOP
24206,2595,TOP
24207,3491,TOP
24207,2602,TOP
24208,2604,TOP
24208,2607,TOP
24208,2605,TOP
24208,2606,TOP
24209,2610,TOP
24209,2612,TOP
24210,2613,TOP
24211,2822,TOP
24211,2617,TOP
24212,2618,TOP
24212,2825,TOP
24213,2619,TOP
24214,2624,TOP
24215,2625,TOP
24215,2626,TOP
24216,2656,TOP
24216,2650,TOP
24216,2651,TOP
24216,2655,TOP
24216,2649,TOP
24217,2653,TOP
24217,2652,TOP
24218,2657,TOP
24219,3693,TOP
24219,3697,TOP
24219,2659,TOP
24219,3696,TOP
24219,2658,TOP
24219,3695,TOP
24220,2660,TOP
24221,2663,TOP
24221,2661,TOP
24221,2662,TOP
24221,2664,TOP
24221,2668,TOP
24222,2665,TOP
24223,4302,TOP
24223,2666,TOP
24224,2667,TOP
24225,2674,TOP
24225,3500,TOP
24225,2672,TOP
24225,3498,TOP
24225,3499,TOP
24225,4736,TOP
24226,2676,TOP
24227,2678,TOP
24227,2680,TOP
24228,4015,TOP
24228,2681,TOP
24229,2682,TOP
24229,4016,TOP
24230,2683,TOP
24230,2684,TOP
24231,2685,TOP
24231,2686,TOP
24232,2688,TOP
24232,2687,TOP
24233,2690,TOP
24233,2689,TOP
24234,3677,TOP
24234,3679,TOP
24234,2702,TOP
24234,3680,TOP
24234,2701,TOP
24234,3858,TOP
24234,3678,TOP
24235,2716,TOP
24235,2715,TOP
24235,2717,TOP
24235,2714,TOP
24236,3351,TOP
24236,2718,TOP
24236,3350,TOP
24237,2719,TOP
24238,2722,TOP
24239,2723,TOP
24239,4599,TOP
24239,2737,TOP
24239,4594,TOP
24239,2736,TOP
24239,4595,TOP
24239,4598,TOP
24239,4597,TOP
24239,2738,TOP
24239,4596,TOP
24240,4827,TOP
24240,4826,TOP
24240,2739,TOP
24241,3511,TOP
24241,2740,TOP
24241,3510,TOP
24242,3542,TOP
24242,4957,TOP
24242,5003,TOP
24242,5004,TOP
24242,2759,TOP
24242,2756,TOP
24242,3547,TOP
24242,2761,TOP
24243,2763,TOP
24244,2764,TOP
24245,2765,TOP
24246,2766,TOP
24247,2767,TOP
24248,2768,TOP
24249,2769,TOP
24250,3546,TOP
24250,2770,TOP
24251,2771,TOP
24252,2772,TOP
24252,2773,TOP
24253,2775,TOP
24253,2774,TOP
24254,2777,TOP
24254,2776,TOP
24255,2781,TOP
24255,2782,TOP
24255,2780,TOP
24256,2804,TOP
24256,2790,TOP
24257,2812,TOP
24257,2793,TOP
24257,2810,TOP
24257,2794,TOP
24257,2799,TOP
24257,2814,TOP
24257,2813,TOP
24257,2827,TOP
24257,2797,TOP
24258,2795,TOP
24259,2801,TOP
24259,2803,TOP
24259,2821,TOP
24259,2824,TOP
24259,2823,TOP
24259,2817,TOP
24259,2826,TOP
24260,2811,TOP
24260,2809,TOP
24261,2828,TOP
24261,2831,TOP
24262,4671,TOP
24262,2835,TOP
24262,4674,TOP
24263,4673,TOP
24263,2836,TOP
24264,2837,TOP
24265,2838,TOP
24266,2945,TOP
24266,2941,TOP
24266,2858,TOP
24266,2942,TOP
24266,2846,TOP
24266,2839,TOP
24266,2944,TOP
24266,2842,TOP
24266,3798,TOP
24266,2849,TOP
24266,2853,TOP
24266,3796,TOP
24266,3799,TOP
24266,2946,TOP
24266,2856,TOP
24266,2859,TOP
24267,3148,TOP
24267,2844,TOP
24267,2845,TOP
24267,3145,TOP
24267,3144,TOP
24267,2840,TOP
24268,2843,TOP
24268,2841,TOP
24268,2852,TOP
24268,2848,TOP
24268,2847,TOP
24269,2851,TOP
24269,2854,TOP
24269,2850,TOP
24269,2857,TOP
24269,2855,TOP
24270,2866,TOP
24271,2870,TOP
24271,2895,TOP
24272,2879,TOP
24272,2877,TOP
24272,2905,TOP
24273,2887,TOP
24273,2878,TOP
24273,2881,TOP
24274,2889,TOP
24274,2884,TOP
24274,2890,TOP
24274,2883,TOP
24275,2897,TOP
24275,2898,TOP
24275,2885,TOP
24275,2886,TOP
24276,2888,TOP
24277,2900,TOP
24277,2901,TOP
24278,2904,TOP
24279,2909,TOP
24280,4558,TOP
24280,2917,TOP
24280,2913,TOP
24280,2918,TOP
24280,4557,TOP
24280,4559,TOP
24280,2916,TOP
24280,4560,TOP
24281,2922,TOP
24281,2915,TOP
24281,2920,TOP
24281,2921,TOP
24281,2919,TOP
24281,2914,TOP
24282,2934,TOP
24282,2935,TOP
24282,2937,TOP
24282,2938,TOP
24282,4338,TOP
24282,2939,TOP
24282,2936,TOP
24283,4311,TOP
24283,2950,TOP
24283,2943,TOP
24283,2947,TOP
24283,2948,TOP
24283,4319,TOP
24283,4320,TOP
24283,4321,TOP
24283,4317,TOP
24283,2949,TOP
24284,4899,TOP
24284,2962,TOP
24285,2963,TOP
24286,2964,TOP
24287,2965,TOP
24288,2966,TOP
24289,2967,TOP
24290,2968,TOP
24291,2969,TOP
24292,2970,TOP
24293,2971,TOP
24294,2972,TOP
24295,2975,TOP
24296,2979,TOP
24296,2976,TOP
24297,2980,TOP
24298,2984,TOP
24299,2985,TOP
24300,2986,TOP
24301,2987,TOP
24302,4154,TOP
24302,2993,TOP
24302,4147,TOP
24302,2991,TOP
24303,2992,TOP
24304,2994,TOP
24304,2995,TOP
24304,4155,TOP
24305,2996,TOP
24306,3001,TOP
24307,3110,TOP
24307,3112,TOP
24307,3113,TOP
24307,3002,TOP
24308,3003,TOP
24309,3111,TOP
24309,3004,TOP
24309,3109,TOP
24310,3017,TOP
24310,3009,TOP
24311,3011,TOP
24311,3018,TOP
24312,3023,TOP
24312,3025,TOP
24312,3024,TOP
24313,3026,TOP
24314,3048,TOP
24314,3036,TOP
24314,3030,TOP
24315,3620,TOP
24315,3369,TOP
24315,3040,TOP
24315,3618,TOP
24315,3619,TOP
24315,3368,TOP
24316,3049,TOP
24317,3052,TOP
24318,3064,TOP
24319,3065,TOP
24320,3071,TOP
24321,3079,TOP
24322,4289,TOP
24322,3082,TOP
24322,3361,TOP
24322,4432,TOP
24323,3083,TOP
24324,3084,TOP
24325,3085,TOP
24326,3086,TOP
24327,3087,TOP
24328,3088,TOP
24329,3089,TOP
24330,3090,TOP
24331,3091,TOP
24332,3092,TOP
24333,3093,TOP
24334,3094,TOP
24335,3095,TOP
24336,3097,TOP
24336,4063,TOP
24336,3999,TOP
24336,3096,TOP
24336,4058,TOP
24336,4060,TOP
24336,4064,TOP
24336,4061,TOP
24336,4057,TOP
24336,4066,TOP
24336,4062,TOP
24336,4065,TOP
24336,4059,TOP
24337,3099,TOP
24338,3100,TOP
24339,3101,TOP
24340,3102,TOP
24341,3103,TOP
24342,3104,TOP
24343,3105,TOP
24344,3106,TOP
24345,3107,TOP
24346,3108,TOP
24347,5114,TOP
24347,5113,TOP
24347,3117,TOP
24347,3115,TOP
24347,5118,TOP
24347,5117,TOP
24347,5116,TOP
24347,5115,TOP
24347,3114,TOP
24348,3116,TOP
24348,3118,TOP
24349,3127,TOP
24349,3125,TOP
24350,3129,TOP
24350,3131,TOP
24350,3132,TOP
24350,3126,TOP
24351,3130,TOP
24351,3128,TOP
24352,3138,TOP
24352,3137,TOP
24353,3139,TOP
24354,4901,TOP
24354,3142,TOP
24354,3140,TOP
24355,3141,TOP
24355,4900,TOP
24355,3143,TOP
24356,3152,TOP
24356,4834,TOP
24357,3153,TOP
24357,3154,TOP
24358,3179,TOP
24359,3181,TOP
24359,3182,TOP
24360,3184,TOP
24360,3183,TOP
24361,3185,TOP
24362,3196,TOP
24362,3193,TOP
24362,3186,TOP
24362,3197,TOP
24362,3194,TOP
24362,3198,TOP
24362,3195,TOP
24363,3187,TOP
24364,3188,TOP
24364,3191,TOP
24364,3190,TOP
24365,3189,TOP
24365,3206,TOP
24366,3192,TOP
24366,3207,TOP
24367,3209,TOP
24367,3199,TOP
24368,3205,TOP
24368,3202,TOP
24368,3200,TOP
24368,3201,TOP
24368,3203,TOP
24368,3204,TOP
24369,3214,TOP
24369,3213,TOP
24369,3210,TOP
24370,3215,TOP
24370,3211,TOP
24371,3212,TOP
24372,3226,TOP
24372,3216,TOP
24372,3217,TOP
24372,3219,TOP
24372,3218,TOP
24373,3220,TOP
24374,4908,TOP
24374,3856,TOP
24374,3857,TOP
24374,3891,TOP
24374,3224,TOP
24374,4052,TOP
24375,3225,TOP
24376,3240,TOP
24376,3252,TOP
24376,3227,TOP
24376,3236,TOP
24376,3243,TOP
24376,3237,TOP
24376,3241,TOP
24377,3229,TOP
24377,3235,TOP
24377,3242,TOP
24377,3238,TOP
24377,3234,TOP
24377,3232,TOP
24377,3231,TOP
24377,3230,TOP
24377,3233,TOP
24378,3257,TOP
24379,3453,TOP
24379,3266,TOP
24379,3271,TOP
24379,3356,TOP
24380,3272,TOP
24381,3274,TOP
24382,3276,TOP
24382,3292,TOP
24382,3277,TOP
24382,3293,TOP
24383,3280,TOP
24383,3279,TOP
24383,3281,TOP
24383,3278,TOP
24384,3282,TOP
24384,4287,TOP
24385,4288,TOP
24385,3283,TOP
24386,4214,TOP
24386,4213,TOP
24386,3285,TOP
24386,4215,TOP
24386,3284,TOP
24386,4212,TOP
24387,4217,TOP
24387,4216,TOP
24387,3288,TOP
24387,4218,TOP
24387,3286,TOP
24388,4219,TOP
24388,3290,TOP
24388,3287,TOP
24389,3289,TOP
24390,3291,TOP
24390,4166,TOP
24390,4760,TOP
24390,4757,TOP
24390,4759,TOP
24390,4165,TOP
24390,4758,TOP
24391,3294,TOP
24392,3295,TOP
24392,3299,TOP
24392,3297,TOP
24393,3304,TOP
24393,3306,TOP
24393,3305,TOP
24394,3309,TOP
24394,3307,TOP
24395,3310,TOP
24395,3308,TOP
24395,4054,TOP
24396,3311,TOP
24397,3312,TOP
24398,4809,TOP
24398,3318,TOP
24399,3320,TOP
24399,3322,TOP
24400,3321,TOP
24400,3323,TOP
24401,3327,TOP
24401,3329,TOP
24401,3326,TOP
24401,3328,TOP
24401,3331,TOP
24401,3324,TOP
24401,3325,TOP
24401,3330,TOP
24402,4417,TOP
24402,4415,TOP
24402,4423,TOP
24402,3332,TOP
24402,4424,TOP
24402,4412,TOP
24402,4425,TOP
24402,4426,TOP
24402,4427,TOP
24402,3336,TOP
24402,4416,TOP
24402,4421,TOP
24402,4428,TOP
24402,4414,TOP
24402,4420,TOP
24402,4422,TOP
24402,3335,TOP
24402,3388,TOP
24402,4418,TOP
24402,4419,TOP
24402,3334,TOP
24402,3333,TOP
24402,4413,TOP
24403,3345,TOP
24403,3342,TOP
24403,3347,TOP
24403,3349,TOP
24404,3343,TOP
24404,3344,TOP
24404,3346,TOP
24404,3348,TOP
24405,3352,TOP
24406,3355,TOP
24406,3358,TOP
24407,3359,TOP
24407,3874,TOP
24407,3875,TOP
24407,3360,TOP
24408,3363,TOP
24408,3362,TOP
24409,3364,TOP
24410,3365,TOP
24410,4109,TOP
24410,4108,TOP
24411,3366,TOP
24412,3380,TOP
24413,3381,TOP
24414,3386,TOP
24414,3387,TOP
24414,3385,TOP
24415,3403,TOP
24415,3408,TOP
24415,3406,TOP
24415,3404,TOP
24415,3401,TOP
24415,3407,TOP
24415,3402,TOP
24415,3405,TOP
24416,3409,TOP
24416,3411,TOP
24417,3412,TOP
24417,3410,TOP
24418,3413,TOP
24418,3414,TOP
24419,3416,TOP
24419,3415,TOP
24420,3417,TOP
24420,3418,TOP
24421,3419,TOP
24421,3420,TOP
24422,3425,TOP
24422,3423,TOP
24423,3426,TOP
24423,3424,TOP
24424,3429,TOP
24424,3431,TOP
24424,3430,TOP
24424,3428,TOP
24425,3432,TOP
24426,3437,TOP
24426,3435,TOP
24426,3436,TOP
24426,3434,TOP
24426,3433,TOP
24426,3438,TOP
24427,3439,TOP
24427,4949,TOP
24427,4950,TOP
24428,3442,TOP
24429,4163,TOP
24429,3443,TOP
24430,3444,TOP
24431,3445,TOP
24432,3446,TOP
24433,3447,TOP
24434,3449,TOP
24435,3450,TOP
24436,3461,TOP
24437,3483,TOP
24437,3488,TOP
24437,3485,TOP
24437,3486,TOP
24437,3487,TOP
24437,3484,TOP
24437,3462,TOP
24438,3463,TOP
24439,3464,TOP
24440,3465,TOP
24441,3466,TOP
24442,3467,TOP
24443,3468,TOP
24444,3469,TOP
24445,3470,TOP
24446,3471,TOP
24447,3472,TOP
24448,3473,TOP
24449,3474,TOP
